__typename,dateString,countryCode,countryName,value
HiringLabNationalAI,2021-10-16,US,United States,2.71
HiringLabNationalAI,2021-10-17,DE,Germany,2.42
HiringLabNationalAI,2021-10-17,GB,United Kingdom,2.55
HiringLabNationalAI,2021-10-17,US,United States,2.71
HiringLabNationalAI,2021-10-18,DE,Germany,2.43
HiringLabNationalAI,2021-10-18,GB,United Kingdom,2.55
HiringLabNationalAI,2021-10-18,US,United States,2.71
HiringLabNationalAI,2021-10-19,DE,Germany,2.43
HiringLabNationalAI,2021-10-19,GB,United Kingdom,2.55
HiringLabNationalAI,2021-10-19,US,United States,2.71
HiringLabNationalAI,2021-10-20,DE,Germany,2.43
HiringLabNationalAI,2021-10-20,GB,United Kingdom,2.56
HiringLabNationalAI,2021-10-20,US,United States,2.71
HiringLabNationalAI,2021-10-21,DE,Germany,2.43
HiringLabNationalAI,2021-10-21,GB,United Kingdom,2.57
HiringLabNationalAI,2021-10-21,US,United States,2.72
HiringLabNationalAI,2021-10-22,DE,Germany,2.43
HiringLabNationalAI,2021-10-22,GB,United Kingdom,2.57
HiringLabNationalAI,2021-10-22,US,United States,2.72
HiringLabNationalAI,2021-10-23,DE,Germany,2.43
HiringLabNationalAI,2021-10-23,GB,United Kingdom,2.58
HiringLabNationalAI,2021-10-23,US,United States,2.72
HiringLabNationalAI,2021-10-24,DE,Germany,2.43
HiringLabNationalAI,2021-10-24,GB,United Kingdom,2.58
HiringLabNationalAI,2021-10-24,US,United States,2.72
HiringLabNationalAI,2021-10-25,DE,Germany,2.43
HiringLabNationalAI,2021-10-25,GB,United Kingdom,2.58
HiringLabNationalAI,2021-10-25,US,United States,2.72
HiringLabNationalAI,2021-10-26,DE,Germany,2.43
HiringLabNationalAI,2021-10-26,GB,United Kingdom,2.59
HiringLabNationalAI,2021-10-26,US,United States,2.73
HiringLabNationalAI,2021-10-27,DE,Germany,2.43
HiringLabNationalAI,2021-10-27,GB,United Kingdom,2.58
HiringLabNationalAI,2021-10-27,US,United States,2.73
HiringLabNationalAI,2021-10-28,DE,Germany,2.43
HiringLabNationalAI,2021-10-28,GB,United Kingdom,2.58
HiringLabNationalAI,2021-10-28,US,United States,2.73
HiringLabNationalAI,2021-10-29,DE,Germany,2.43
HiringLabNationalAI,2021-10-29,GB,United Kingdom,2.58
HiringLabNationalAI,2021-10-29,US,United States,2.74
HiringLabNationalAI,2021-10-30,DE,Germany,2.43
HiringLabNationalAI,2021-10-30,GB,United Kingdom,2.59
HiringLabNationalAI,2021-10-30,US,United States,2.74
HiringLabNationalAI,2021-10-31,DE,Germany,2.44
HiringLabNationalAI,2021-10-31,GB,United Kingdom,2.59
HiringLabNationalAI,2021-10-31,US,United States,2.75
HiringLabNationalAI,2021-11-01,DE,Germany,2.44
HiringLabNationalAI,2021-11-01,GB,United Kingdom,2.6
HiringLabNationalAI,2021-11-01,US,United States,2.74
HiringLabNationalAI,2021-11-02,DE,Germany,2.45
HiringLabNationalAI,2021-11-02,GB,United Kingdom,2.6
HiringLabNationalAI,2021-11-02,US,United States,2.75
HiringLabNationalAI,2021-11-03,DE,Germany,2.46
HiringLabNationalAI,2021-11-03,GB,United Kingdom,2.61
HiringLabNationalAI,2021-11-03,US,United States,2.75
HiringLabNationalAI,2021-11-04,DE,Germany,2.45
HiringLabNationalAI,2021-11-04,GB,United Kingdom,2.62
HiringLabNationalAI,2021-11-04,US,United States,2.75
HiringLabNationalAI,2021-11-05,DE,Germany,2.45
HiringLabNationalAI,2021-11-05,GB,United Kingdom,2.63
HiringLabNationalAI,2021-11-05,US,United States,2.76
HiringLabNationalAI,2021-11-06,DE,Germany,2.45
HiringLabNationalAI,2021-11-06,GB,United Kingdom,2.64
HiringLabNationalAI,2021-11-06,US,United States,2.76
HiringLabNationalAI,2021-11-07,DE,Germany,2.45
HiringLabNationalAI,2021-11-07,GB,United Kingdom,2.64
HiringLabNationalAI,2021-11-07,US,United States,2.76
HiringLabNationalAI,2021-11-08,DE,Germany,2.44
HiringLabNationalAI,2021-11-08,GB,United Kingdom,2.65
HiringLabNationalAI,2021-11-08,US,United States,2.78
HiringLabNationalAI,2021-11-09,DE,Germany,2.44
HiringLabNationalAI,2021-11-09,GB,United Kingdom,2.65
HiringLabNationalAI,2021-11-09,US,United States,2.78
HiringLabNationalAI,2021-11-10,DE,Germany,2.43
HiringLabNationalAI,2021-11-10,GB,United Kingdom,2.65
HiringLabNationalAI,2021-11-10,US,United States,2.79
HiringLabNationalAI,2021-11-11,DE,Germany,2.43
HiringLabNationalAI,2021-11-11,GB,United Kingdom,2.65
HiringLabNationalAI,2021-11-11,US,United States,2.8
HiringLabNationalAI,2021-11-12,DE,Germany,2.44
HiringLabNationalAI,2021-11-12,GB,United Kingdom,2.65
HiringLabNationalAI,2021-11-12,US,United States,2.81
HiringLabNationalAI,2021-11-13,DE,Germany,2.44
HiringLabNationalAI,2021-11-13,GB,United Kingdom,2.65
HiringLabNationalAI,2021-11-13,US,United States,2.82
HiringLabNationalAI,2021-11-14,DE,Germany,2.44
HiringLabNationalAI,2021-11-14,GB,United Kingdom,2.66
HiringLabNationalAI,2021-11-14,US,United States,2.83
HiringLabNationalAI,2021-11-15,DE,Germany,2.44
HiringLabNationalAI,2021-11-15,GB,United Kingdom,2.66
HiringLabNationalAI,2021-11-15,US,United States,2.84
HiringLabNationalAI,2021-11-16,DE,Germany,2.44
HiringLabNationalAI,2021-11-16,GB,United Kingdom,2.66
HiringLabNationalAI,2021-11-16,US,United States,2.86
HiringLabNationalAI,2021-11-17,DE,Germany,2.45
HiringLabNationalAI,2021-11-17,GB,United Kingdom,2.67
HiringLabNationalAI,2021-11-17,US,United States,2.87
HiringLabNationalAI,2021-11-18,DE,Germany,2.45
HiringLabNationalAI,2021-11-18,GB,United Kingdom,2.67
HiringLabNationalAI,2021-11-18,US,United States,2.87
HiringLabNationalAI,2021-11-19,DE,Germany,2.45
HiringLabNationalAI,2021-11-19,GB,United Kingdom,2.67
HiringLabNationalAI,2021-11-19,US,United States,2.87
HiringLabNationalAI,2021-11-20,DE,Germany,2.44
HiringLabNationalAI,2021-11-20,GB,United Kingdom,2.67
HiringLabNationalAI,2021-11-20,US,United States,2.87
HiringLabNationalAI,2021-11-21,DE,Germany,2.44
HiringLabNationalAI,2021-11-21,GB,United Kingdom,2.67
HiringLabNationalAI,2021-11-21,US,United States,2.88
HiringLabNationalAI,2021-11-22,DE,Germany,2.44
HiringLabNationalAI,2021-11-22,GB,United Kingdom,2.67
HiringLabNationalAI,2021-11-22,US,United States,2.88
HiringLabNationalAI,2021-11-23,DE,Germany,2.43
HiringLabNationalAI,2021-11-23,GB,United Kingdom,2.67
HiringLabNationalAI,2021-11-23,US,United States,2.88
HiringLabNationalAI,2021-11-24,DE,Germany,2.43
HiringLabNationalAI,2021-11-24,GB,United Kingdom,2.68
HiringLabNationalAI,2021-11-24,US,United States,2.89
HiringLabNationalAI,2021-11-25,DE,Germany,2.42
HiringLabNationalAI,2021-11-25,GB,United Kingdom,2.68
HiringLabNationalAI,2021-11-25,US,United States,2.9
HiringLabNationalAI,2021-11-26,DE,Germany,2.42
HiringLabNationalAI,2021-11-26,GB,United Kingdom,2.68
HiringLabNationalAI,2021-11-26,US,United States,2.91
HiringLabNationalAI,2021-11-27,DE,Germany,2.42
HiringLabNationalAI,2021-11-27,GB,United Kingdom,2.7
HiringLabNationalAI,2021-11-27,US,United States,2.92
HiringLabNationalAI,2021-11-28,DE,Germany,2.42
HiringLabNationalAI,2021-11-28,GB,United Kingdom,2.7
HiringLabNationalAI,2021-11-28,US,United States,2.92
HiringLabNationalAI,2021-11-29,DE,Germany,2.42
HiringLabNationalAI,2021-11-29,GB,United Kingdom,2.71
HiringLabNationalAI,2021-11-29,US,United States,2.93
HiringLabNationalAI,2021-11-30,DE,Germany,2.43
HiringLabNationalAI,2021-11-30,GB,United Kingdom,2.71
HiringLabNationalAI,2021-11-30,US,United States,2.93
HiringLabNationalAI,2021-12-01,DE,Germany,2.44
HiringLabNationalAI,2021-12-01,GB,United Kingdom,2.73
HiringLabNationalAI,2021-12-01,US,United States,2.93
HiringLabNationalAI,2021-12-02,DE,Germany,2.45
HiringLabNationalAI,2021-12-02,GB,United Kingdom,2.74
HiringLabNationalAI,2021-12-02,US,United States,2.94
HiringLabNationalAI,2021-12-03,DE,Germany,2.46
HiringLabNationalAI,2021-12-03,GB,United Kingdom,2.75
HiringLabNationalAI,2021-12-03,US,United States,2.94
HiringLabNationalAI,2021-12-04,DE,Germany,2.46
HiringLabNationalAI,2021-12-04,GB,United Kingdom,2.76
HiringLabNationalAI,2021-12-04,US,United States,2.94
HiringLabNationalAI,2021-12-05,DE,Germany,2.47
HiringLabNationalAI,2021-12-05,GB,United Kingdom,2.77
HiringLabNationalAI,2021-12-05,US,United States,2.94
HiringLabNationalAI,2021-12-06,DE,Germany,2.47
HiringLabNationalAI,2021-12-06,GB,United Kingdom,2.79
HiringLabNationalAI,2021-12-06,US,United States,2.95
HiringLabNationalAI,2021-12-07,DE,Germany,2.48
HiringLabNationalAI,2021-12-07,GB,United Kingdom,2.79
HiringLabNationalAI,2021-12-07,US,United States,2.95
HiringLabNationalAI,2021-12-08,DE,Germany,2.48
HiringLabNationalAI,2021-12-08,GB,United Kingdom,2.8
HiringLabNationalAI,2021-12-08,US,United States,2.95
HiringLabNationalAI,2021-12-09,DE,Germany,2.48
HiringLabNationalAI,2021-12-09,GB,United Kingdom,2.8
HiringLabNationalAI,2021-12-09,US,United States,2.95
HiringLabNationalAI,2021-12-10,DE,Germany,2.49
HiringLabNationalAI,2021-12-10,GB,United Kingdom,2.81
HiringLabNationalAI,2021-12-10,US,United States,2.95
HiringLabNationalAI,2021-12-11,DE,Germany,2.49
HiringLabNationalAI,2021-12-11,GB,United Kingdom,2.81
HiringLabNationalAI,2021-12-11,US,United States,2.96
HiringLabNationalAI,2021-12-12,DE,Germany,2.5
HiringLabNationalAI,2021-12-12,GB,United Kingdom,2.82
HiringLabNationalAI,2021-12-12,US,United States,2.96
HiringLabNationalAI,2021-12-13,DE,Germany,2.51
HiringLabNationalAI,2021-12-13,GB,United Kingdom,2.83
HiringLabNationalAI,2021-12-13,US,United States,2.97
HiringLabNationalAI,2021-12-14,DE,Germany,2.51
HiringLabNationalAI,2021-12-14,GB,United Kingdom,2.84
HiringLabNationalAI,2021-12-14,US,United States,2.97
HiringLabNationalAI,2021-12-15,DE,Germany,2.52
HiringLabNationalAI,2021-12-15,GB,United Kingdom,2.85
HiringLabNationalAI,2021-12-15,US,United States,2.98
HiringLabNationalAI,2021-12-16,DE,Germany,2.52
HiringLabNationalAI,2021-12-16,GB,United Kingdom,2.87
HiringLabNationalAI,2021-12-16,US,United States,3
HiringLabNationalAI,2021-12-17,DE,Germany,2.52
HiringLabNationalAI,2021-12-17,GB,United Kingdom,2.89
HiringLabNationalAI,2021-12-17,US,United States,3.01
HiringLabNationalAI,2021-12-18,DE,Germany,2.53
HiringLabNationalAI,2021-12-18,GB,United Kingdom,2.92
HiringLabNationalAI,2021-12-18,US,United States,3.02
HiringLabNationalAI,2021-12-19,DE,Germany,2.53
HiringLabNationalAI,2021-12-19,GB,United Kingdom,2.94
HiringLabNationalAI,2021-12-19,US,United States,3.03
HiringLabNationalAI,2021-12-20,DE,Germany,2.53
HiringLabNationalAI,2021-12-20,GB,United Kingdom,2.97
HiringLabNationalAI,2021-12-20,US,United States,3.05
HiringLabNationalAI,2021-12-21,DE,Germany,2.54
HiringLabNationalAI,2021-12-21,GB,United Kingdom,2.99
HiringLabNationalAI,2021-12-21,US,United States,3.05
HiringLabNationalAI,2021-12-22,DE,Germany,2.54
HiringLabNationalAI,2021-12-22,GB,United Kingdom,3.01
HiringLabNationalAI,2021-12-22,US,United States,3.05
HiringLabNationalAI,2021-12-23,DE,Germany,2.54
HiringLabNationalAI,2021-12-23,GB,United Kingdom,3.02
HiringLabNationalAI,2021-12-23,US,United States,3.04
HiringLabNationalAI,2021-12-24,DE,Germany,2.55
HiringLabNationalAI,2021-12-24,GB,United Kingdom,3.04
HiringLabNationalAI,2021-12-24,US,United States,3.04
HiringLabNationalAI,2021-12-25,DE,Germany,2.55
HiringLabNationalAI,2021-12-25,GB,United Kingdom,3.06
HiringLabNationalAI,2021-12-25,US,United States,3.04
HiringLabNationalAI,2021-12-26,DE,Germany,2.55
HiringLabNationalAI,2021-12-26,GB,United Kingdom,3.09
HiringLabNationalAI,2021-12-26,US,United States,3.03
HiringLabNationalAI,2021-12-27,DE,Germany,2.55
HiringLabNationalAI,2021-12-27,GB,United Kingdom,3.11
HiringLabNationalAI,2021-12-27,US,United States,3.02
HiringLabNationalAI,2021-12-28,DE,Germany,2.56
HiringLabNationalAI,2021-12-28,GB,United Kingdom,3.13
HiringLabNationalAI,2021-12-28,US,United States,3.03
HiringLabNationalAI,2021-12-29,DE,Germany,2.56
HiringLabNationalAI,2021-12-29,GB,United Kingdom,3.16
HiringLabNationalAI,2021-12-29,US,United States,3.03
HiringLabNationalAI,2021-12-30,DE,Germany,2.57
HiringLabNationalAI,2021-12-30,GB,United Kingdom,3.19
HiringLabNationalAI,2021-12-30,US,United States,3.03
HiringLabNationalAI,2021-12-31,DE,Germany,2.57
HiringLabNationalAI,2021-12-31,GB,United Kingdom,3.21
HiringLabNationalAI,2021-12-31,US,United States,3.02
HiringLabNationalAI,2022-01-01,DE,Germany,2.58
HiringLabNationalAI,2022-01-01,GB,United Kingdom,3.24
HiringLabNationalAI,2022-01-01,US,United States,3.01
HiringLabNationalAI,2022-01-02,DE,Germany,2.58
HiringLabNationalAI,2022-01-02,GB,United Kingdom,3.27
HiringLabNationalAI,2022-01-02,US,United States,3.01
HiringLabNationalAI,2022-01-03,DE,Germany,2.58
HiringLabNationalAI,2022-01-03,GB,United Kingdom,3.29
HiringLabNationalAI,2022-01-03,US,United States,3.01
HiringLabNationalAI,2022-01-04,DE,Germany,2.59
HiringLabNationalAI,2022-01-04,GB,United Kingdom,3.32
HiringLabNationalAI,2022-01-04,US,United States,2.99
HiringLabNationalAI,2022-01-05,DE,Germany,2.59
HiringLabNationalAI,2022-01-05,GB,United Kingdom,3.33
HiringLabNationalAI,2022-01-05,US,United States,2.99
HiringLabNationalAI,2022-01-06,DE,Germany,2.59
HiringLabNationalAI,2022-01-06,GB,United Kingdom,3.33
HiringLabNationalAI,2022-01-06,US,United States,2.99
HiringLabNationalAI,2022-01-07,DE,Germany,2.59
HiringLabNationalAI,2022-01-07,GB,United Kingdom,3.32
HiringLabNationalAI,2022-01-07,US,United States,2.99
HiringLabNationalAI,2022-01-08,DE,Germany,2.59
HiringLabNationalAI,2022-01-08,GB,United Kingdom,3.31
HiringLabNationalAI,2022-01-08,US,United States,2.99
HiringLabNationalAI,2022-01-09,DE,Germany,2.59
HiringLabNationalAI,2022-01-09,GB,United Kingdom,3.29
HiringLabNationalAI,2022-01-09,US,United States,3
HiringLabNationalAI,2022-01-10,DE,Germany,2.59
HiringLabNationalAI,2022-01-10,GB,United Kingdom,3.27
HiringLabNationalAI,2022-01-10,US,United States,3
HiringLabNationalAI,2022-01-11,DE,Germany,2.6
HiringLabNationalAI,2022-01-11,GB,United Kingdom,3.25
HiringLabNationalAI,2022-01-11,US,United States,3.01
HiringLabNationalAI,2022-01-12,DE,Germany,2.6
HiringLabNationalAI,2022-01-12,GB,United Kingdom,3.23
HiringLabNationalAI,2022-01-12,US,United States,3.01
HiringLabNationalAI,2022-01-13,DE,Germany,2.61
HiringLabNationalAI,2022-01-13,GB,United Kingdom,3.21
HiringLabNationalAI,2022-01-13,US,United States,3.02
HiringLabNationalAI,2022-01-14,DE,Germany,2.61
HiringLabNationalAI,2022-01-14,GB,United Kingdom,3.2
HiringLabNationalAI,2022-01-14,US,United States,3.03
HiringLabNationalAI,2022-01-15,DE,Germany,2.61
HiringLabNationalAI,2022-01-15,GB,United Kingdom,3.19
HiringLabNationalAI,2022-01-15,US,United States,3.04
HiringLabNationalAI,2022-01-16,DE,Germany,2.61
HiringLabNationalAI,2022-01-16,GB,United Kingdom,3.18
HiringLabNationalAI,2022-01-16,US,United States,3.05
HiringLabNationalAI,2022-01-17,DE,Germany,2.6
HiringLabNationalAI,2022-01-17,GB,United Kingdom,3.18
HiringLabNationalAI,2022-01-17,US,United States,3.06
HiringLabNationalAI,2022-01-18,DE,Germany,2.59
HiringLabNationalAI,2022-01-18,GB,United Kingdom,3.18
HiringLabNationalAI,2022-01-18,US,United States,3.07
HiringLabNationalAI,2022-01-19,DE,Germany,2.59
HiringLabNationalAI,2022-01-19,GB,United Kingdom,3.18
HiringLabNationalAI,2022-01-19,US,United States,3.08
HiringLabNationalAI,2022-01-20,DE,Germany,2.58
HiringLabNationalAI,2022-01-20,GB,United Kingdom,3.18
HiringLabNationalAI,2022-01-20,US,United States,3.09
HiringLabNationalAI,2022-01-21,DE,Germany,2.57
HiringLabNationalAI,2022-01-21,GB,United Kingdom,3.18
HiringLabNationalAI,2022-01-21,US,United States,3.1
HiringLabNationalAI,2022-01-22,DE,Germany,2.57
HiringLabNationalAI,2022-01-22,GB,United Kingdom,3.18
HiringLabNationalAI,2022-01-22,US,United States,3.11
HiringLabNationalAI,2022-01-23,DE,Germany,2.57
HiringLabNationalAI,2022-01-23,GB,United Kingdom,3.17
HiringLabNationalAI,2022-01-23,US,United States,3.12
HiringLabNationalAI,2022-01-24,DE,Germany,2.57
HiringLabNationalAI,2022-01-24,GB,United Kingdom,3.16
HiringLabNationalAI,2022-01-24,US,United States,3.13
HiringLabNationalAI,2022-01-25,DE,Germany,2.57
HiringLabNationalAI,2022-01-25,GB,United Kingdom,3.16
HiringLabNationalAI,2022-01-25,US,United States,3.14
HiringLabNationalAI,2022-01-26,DE,Germany,2.57
HiringLabNationalAI,2022-01-26,GB,United Kingdom,3.15
HiringLabNationalAI,2022-01-26,US,United States,3.15
HiringLabNationalAI,2022-01-27,DE,Germany,2.57
HiringLabNationalAI,2022-01-27,GB,United Kingdom,3.15
HiringLabNationalAI,2022-01-27,US,United States,3.16
HiringLabNationalAI,2022-01-28,DE,Germany,2.57
HiringLabNationalAI,2022-01-28,GB,United Kingdom,3.13
HiringLabNationalAI,2022-01-28,US,United States,3.17
HiringLabNationalAI,2022-01-29,DE,Germany,2.57
HiringLabNationalAI,2022-01-29,GB,United Kingdom,3.14
HiringLabNationalAI,2022-01-29,US,United States,3.17
HiringLabNationalAI,2022-01-30,DE,Germany,2.56
HiringLabNationalAI,2022-01-30,GB,United Kingdom,3.14
HiringLabNationalAI,2022-01-30,US,United States,3.18
HiringLabNationalAI,2022-01-31,DE,Germany,2.56
HiringLabNationalAI,2022-01-31,GB,United Kingdom,3.15
HiringLabNationalAI,2022-01-31,US,United States,3.18
HiringLabNationalAI,2022-02-01,DE,Germany,2.56
HiringLabNationalAI,2022-02-01,GB,United Kingdom,3.15
HiringLabNationalAI,2022-02-01,US,United States,3.18
HiringLabNationalAI,2022-02-02,DE,Germany,2.56
HiringLabNationalAI,2022-02-02,GB,United Kingdom,3.15
HiringLabNationalAI,2022-02-02,US,United States,3.19
HiringLabNationalAI,2022-02-03,DE,Germany,2.55
HiringLabNationalAI,2022-02-03,GB,United Kingdom,3.15
HiringLabNationalAI,2022-02-03,US,United States,3.19
HiringLabNationalAI,2022-02-04,DE,Germany,2.55
HiringLabNationalAI,2022-02-04,GB,United Kingdom,3.17
HiringLabNationalAI,2022-02-04,US,United States,3.19
HiringLabNationalAI,2022-02-05,DE,Germany,2.56
HiringLabNationalAI,2022-02-05,GB,United Kingdom,3.17
HiringLabNationalAI,2022-02-05,US,United States,3.19
HiringLabNationalAI,2022-02-06,DE,Germany,2.56
HiringLabNationalAI,2022-02-06,GB,United Kingdom,3.17
HiringLabNationalAI,2022-02-06,US,United States,3.19
HiringLabNationalAI,2022-02-07,DE,Germany,2.56
HiringLabNationalAI,2022-02-07,GB,United Kingdom,3.17
HiringLabNationalAI,2022-02-07,US,United States,3.2
HiringLabNationalAI,2022-02-08,DE,Germany,2.57
HiringLabNationalAI,2022-02-08,GB,United Kingdom,3.17
HiringLabNationalAI,2022-02-08,US,United States,3.19
HiringLabNationalAI,2022-02-09,DE,Germany,2.57
HiringLabNationalAI,2022-02-09,GB,United Kingdom,3.16
HiringLabNationalAI,2022-02-09,US,United States,3.19
HiringLabNationalAI,2022-02-10,DE,Germany,2.57
HiringLabNationalAI,2022-02-10,GB,United Kingdom,3.16
HiringLabNationalAI,2022-02-10,US,United States,3.2
HiringLabNationalAI,2022-02-11,DE,Germany,2.57
HiringLabNationalAI,2022-02-11,GB,United Kingdom,3.15
HiringLabNationalAI,2022-02-11,US,United States,3.2
HiringLabNationalAI,2022-02-12,DE,Germany,2.57
HiringLabNationalAI,2022-02-12,GB,United Kingdom,3.15
HiringLabNationalAI,2022-02-12,US,United States,3.2
HiringLabNationalAI,2022-02-13,DE,Germany,2.57
HiringLabNationalAI,2022-02-13,GB,United Kingdom,3.14
HiringLabNationalAI,2022-02-13,US,United States,3.2
HiringLabNationalAI,2022-02-14,DE,Germany,2.57
HiringLabNationalAI,2022-02-14,GB,United Kingdom,3.14
HiringLabNationalAI,2022-02-14,US,United States,3.21
HiringLabNationalAI,2022-02-15,DE,Germany,2.56
HiringLabNationalAI,2022-02-15,GB,United Kingdom,3.14
HiringLabNationalAI,2022-02-15,US,United States,3.21
HiringLabNationalAI,2022-02-16,DE,Germany,2.56
HiringLabNationalAI,2022-02-16,GB,United Kingdom,3.13
HiringLabNationalAI,2022-02-16,US,United States,3.21
HiringLabNationalAI,2022-02-17,DE,Germany,2.56
HiringLabNationalAI,2022-02-17,GB,United Kingdom,3.13
HiringLabNationalAI,2022-02-17,US,United States,3.22
HiringLabNationalAI,2022-02-18,DE,Germany,2.56
HiringLabNationalAI,2022-02-18,GB,United Kingdom,3.13
HiringLabNationalAI,2022-02-18,US,United States,3.22
HiringLabNationalAI,2022-02-19,DE,Germany,2.55
HiringLabNationalAI,2022-02-19,GB,United Kingdom,3.12
HiringLabNationalAI,2022-02-19,US,United States,3.22
HiringLabNationalAI,2022-02-20,DE,Germany,2.55
HiringLabNationalAI,2022-02-20,GB,United Kingdom,3.11
HiringLabNationalAI,2022-02-20,US,United States,3.22
HiringLabNationalAI,2022-02-21,DE,Germany,2.55
HiringLabNationalAI,2022-02-21,GB,United Kingdom,3.11
HiringLabNationalAI,2022-02-21,US,United States,3.22
HiringLabNationalAI,2022-02-22,DE,Germany,2.55
HiringLabNationalAI,2022-02-22,GB,United Kingdom,3.11
HiringLabNationalAI,2022-02-22,US,United States,3.23
HiringLabNationalAI,2022-02-23,DE,Germany,2.56
HiringLabNationalAI,2022-02-23,GB,United Kingdom,3.1
HiringLabNationalAI,2022-02-23,US,United States,3.24
HiringLabNationalAI,2022-02-24,DE,Germany,2.56
HiringLabNationalAI,2022-02-24,GB,United Kingdom,3.1
HiringLabNationalAI,2022-02-24,US,United States,3.24
HiringLabNationalAI,2022-02-25,DE,Germany,2.57
HiringLabNationalAI,2022-02-25,GB,United Kingdom,3.1
HiringLabNationalAI,2022-02-25,US,United States,3.24
HiringLabNationalAI,2022-02-26,DE,Germany,2.58
HiringLabNationalAI,2022-02-26,GB,United Kingdom,3.11
HiringLabNationalAI,2022-02-26,US,United States,3.24
HiringLabNationalAI,2022-02-27,DE,Germany,2.58
HiringLabNationalAI,2022-02-27,GB,United Kingdom,3.11
HiringLabNationalAI,2022-02-27,US,United States,3.25
HiringLabNationalAI,2022-02-28,DE,Germany,2.59
HiringLabNationalAI,2022-02-28,GB,United Kingdom,3.11
HiringLabNationalAI,2022-02-28,US,United States,3.25
HiringLabNationalAI,2022-03-01,DE,Germany,2.59
HiringLabNationalAI,2022-03-01,GB,United Kingdom,3.11
HiringLabNationalAI,2022-03-01,US,United States,3.24
HiringLabNationalAI,2022-03-02,DE,Germany,2.59
HiringLabNationalAI,2022-03-02,GB,United Kingdom,3.12
HiringLabNationalAI,2022-03-02,US,United States,3.25
HiringLabNationalAI,2022-03-03,DE,Germany,2.59
HiringLabNationalAI,2022-03-03,GB,United Kingdom,3.13
HiringLabNationalAI,2022-03-03,US,United States,3.24
HiringLabNationalAI,2022-03-04,DE,Germany,2.58
HiringLabNationalAI,2022-03-04,GB,United Kingdom,3.14
HiringLabNationalAI,2022-03-04,US,United States,3.25
HiringLabNationalAI,2022-03-05,DE,Germany,2.58
HiringLabNationalAI,2022-03-05,GB,United Kingdom,3.14
HiringLabNationalAI,2022-03-05,US,United States,3.25
HiringLabNationalAI,2022-03-06,DE,Germany,2.58
HiringLabNationalAI,2022-03-06,GB,United Kingdom,3.15
HiringLabNationalAI,2022-03-06,US,United States,3.25
HiringLabNationalAI,2022-03-07,DE,Germany,2.58
HiringLabNationalAI,2022-03-07,GB,United Kingdom,3.16
HiringLabNationalAI,2022-03-07,US,United States,3.25
HiringLabNationalAI,2022-03-08,DE,Germany,2.58
HiringLabNationalAI,2022-03-08,GB,United Kingdom,3.16
HiringLabNationalAI,2022-03-08,US,United States,3.26
HiringLabNationalAI,2022-03-09,DE,Germany,2.58
HiringLabNationalAI,2022-03-09,GB,United Kingdom,3.17
HiringLabNationalAI,2022-03-09,US,United States,3.26
HiringLabNationalAI,2022-03-10,DE,Germany,2.58
HiringLabNationalAI,2022-03-10,GB,United Kingdom,3.16
HiringLabNationalAI,2022-03-10,US,United States,3.27
HiringLabNationalAI,2022-03-11,DE,Germany,2.58
HiringLabNationalAI,2022-03-11,GB,United Kingdom,3.16
HiringLabNationalAI,2022-03-11,US,United States,3.27
HiringLabNationalAI,2022-03-12,DE,Germany,2.58
HiringLabNationalAI,2022-03-12,GB,United Kingdom,3.16
HiringLabNationalAI,2022-03-12,US,United States,3.28
HiringLabNationalAI,2022-03-13,DE,Germany,2.58
HiringLabNationalAI,2022-03-13,GB,United Kingdom,3.15
HiringLabNationalAI,2022-03-13,US,United States,3.28
HiringLabNationalAI,2022-03-14,DE,Germany,2.58
HiringLabNationalAI,2022-03-14,GB,United Kingdom,3.15
HiringLabNationalAI,2022-03-14,US,United States,3.28
HiringLabNationalAI,2022-03-15,DE,Germany,2.58
HiringLabNationalAI,2022-03-15,GB,United Kingdom,3.14
HiringLabNationalAI,2022-03-15,US,United States,3.27
HiringLabNationalAI,2022-03-16,DE,Germany,2.58
HiringLabNationalAI,2022-03-16,GB,United Kingdom,3.12
HiringLabNationalAI,2022-03-16,US,United States,3.25
HiringLabNationalAI,2022-03-17,DE,Germany,2.58
HiringLabNationalAI,2022-03-17,GB,United Kingdom,3.1
HiringLabNationalAI,2022-03-17,US,United States,3.24
HiringLabNationalAI,2022-03-18,DE,Germany,2.59
HiringLabNationalAI,2022-03-18,GB,United Kingdom,3.08
HiringLabNationalAI,2022-03-18,US,United States,3.22
HiringLabNationalAI,2022-03-19,DE,Germany,2.59
HiringLabNationalAI,2022-03-19,GB,United Kingdom,3.05
HiringLabNationalAI,2022-03-19,US,United States,3.21
HiringLabNationalAI,2022-03-20,DE,Germany,2.59
HiringLabNationalAI,2022-03-20,GB,United Kingdom,3.03
HiringLabNationalAI,2022-03-20,US,United States,3.2
HiringLabNationalAI,2022-03-21,DE,Germany,2.59
HiringLabNationalAI,2022-03-21,GB,United Kingdom,3.01
HiringLabNationalAI,2022-03-21,US,United States,3.18
HiringLabNationalAI,2022-03-22,DE,Germany,2.6
HiringLabNationalAI,2022-03-22,GB,United Kingdom,2.99
HiringLabNationalAI,2022-03-22,US,United States,3.17
HiringLabNationalAI,2022-03-23,DE,Germany,2.6
HiringLabNationalAI,2022-03-23,GB,United Kingdom,2.99
HiringLabNationalAI,2022-03-23,US,United States,3.17
HiringLabNationalAI,2022-03-24,DE,Germany,2.61
